OJ,Problem Number,Problem Title,AC Users,Try Users,AC Submission,All Submission
HDU,3539,Daizhenyang's Letter,54,,89,376
HDU,3538,A sample Hamilton path,93,,218,538
HDU,3535,AreYouBusy,754,,1828,4512
HDU,3536, PAINTING,125,,228,540
HDU,3534,Tree,260,,514,1579
HDU,3530,Subsequence,1064,,2466,7275
HDU,3545,Board Coloring,75,,126,319
HDU,3532,Max Angle,178,,345,884
HDU,3531,Match,161,,356,1294
HDU,3533,Escape,164,,520,1769
HDU,3529,Bomberman - Just Search!,211,,421,743
HDU,3528,The Simple Programming Language,85,,136,491
HDU,3527,SPY,213,,332,656
HDU,3526,Computer Assembling,176,,352,850
HDU,3525,Orienteering,150,,270,1004
HDU,3524,Perfect Squares,249,,354,657
HDU,3522,Minimum Integer sequence ,79,,133,998
HDU,3521,An easy Problem,210,,391,1120
HDU,3523,Image copy detection ,176,,277,394
HDU,3520,Draw,71,,162,544
HDU,3518,Boring counting,653,,1390,3360
HDU,3517,Adopt or not,78,,121,410
HDU,3514,Queen’s Case,70,,117,298
HDU,3515,How high is the Building,53,,78,340
HDU,3519,Lucky Coins Sequence,366,,544,1022
HDU,3516,Tree Construction,428,,895,1592
HDU,3512,Perfect matching,111,,179,672
HDU,3513,King’s Case,7,,9,57
HDU,3511,Prison Break,237,,678,2139
HDU,3509,Buge's Fibonacci Number Problem,187,,265,836
HDU,3506,Monkey Party,406,,795,1765
HDU,3510,Simple Scheduling Problem,83,,111,290
HDU,3508,Product of coprimes,197,,322,927
HDU,3507,Print Article,1707,,4243,13737
HDU,3505,Writing Robot,51,,82,228
HDU,3504,Best String,107,,147,364
HDU,3503,Perfect Sequence,38,,46,146
HDU,3502,Huson's Adventure Island,122,,260,1032
HDU,3501,Calculation 2,1017,,1905,4600
HDU,3500,Fling,158,,241,584
HDU,3550,Graph Generation,20,,28,133
HDU,3698,Let the light guide us,235,,494,1284
HDU,3699,A hard Aoshu Problem,344,,832,1588
HDU,3697,Selecting courses,398,,938,3308
HDU,3696,Farm Game,189,,405,1025
HDU,3695,Computer Virus on Planet Pandora,464,,1184,4509
HDU,3693,Math teacher's homework,115,,212,567
HDU,3692,Shade of Hallelujah Mountain,119,,256,1156
HDU,3694,Fermat Point in Quadrangle,281,,580,2794
HDU,3691,Nubulsa Expo,312,,651,1372
HDU,3689,Infinite monkey theorem,461,,958,1843
HDU,3690,Knight's Problem,49,,98,1077
HDU,3688,Searchlights,124,,217,861
HDU,3687,National Day Parade,540,,1131,2538
HDU,3686,Traffic Real Time Query System,194,,584,2989
HDU,3684,Gunshots,109,,212,961
HDU,3685,Rotational Painting,430,,938,3173
HDU,3683,Gomoku,213,,464,1746
HDU,3682,To Be an Dream Architect,488,,1140,3706
HDU,3681,Prison Break,540,,1430,5181
HDU,3680,Naughty fairies,118,,240,1671
HDU,3678,Integer Game,26,,38,309
HDU,3679,Jubilation,135,,292,473
HDU,3676,Go to Class,9,,26,258
HDU,3677,Hard Rode,124,,276,493
HDU,3675,Flight Control,45,,81,306
HDU,3674,Evaluating Functions,33,,53,170
HDU,3673,David Shopping,140,,308,800
HDU,3672,Caves,97,,251,544
HDU,3669,Cross the Wall,348,,993,5057
HDU,3670,A Sequence of Numbers,104,,253,1030
HDU,3671,Boonie and Clyde,113,,304,943
HDU,3667,Transportation,584,,1308,3019
HDU,3668,Volume,259,,397,1224
HDU,3666,THE MATRIX PROBLEM,690,,2231,8642
HDU,3664,Permutation Counting,592,,963,1810
HDU,3663,Power Stations,329,,689,2324
HDU,3665,Seaside,719,,1333,1828
HDU,3662,3D Convex Hull,406,,806,1512
HDU,3661,Assignments,631,,981,1984
HDU,3660,Alice and Bob's Trip,368,,808,4216
HDU,3658,How many words,174,,331,503
HDU,3655,Ensure No Absence,87,,147,491
HDU,3659,Identify the number,76,,139,401
HDU,3657,Game,349,,613,1424
HDU,3654,Draw Regular Polygon,31,,64,308
HDU,3653,Celestial Being,12,,39,192
HDU,3656,Fire station,200,,579,1723
HDU,3652,B-number,1548,,4073,6967
HDU,3651,A Simple Problem,184,,325,738
HDU,3650,Hot Expo,431,,781,1605
HDU,3649,New Game,118,,198,740
HDU,3647,Tetris,81,,177,445
HDU,3646,Fate Stay Night,214,,382,1302
HDU,3648,Median Filter,201,,395,1464
HDU,3644,A Chocolate Manufacturer's Problem,149,,465,2405
HDU,3643,Boolean String Expression,0,,0,83
HDU,3645,Code Management System,100,,168,967
HDU,3640,"I, zombie",64,,119,571
HDU,3642,Get The Treasury,357,,929,2868
HDU,3641,Treasure Hunting,341,,755,2416
HDU,3639,Hawk-and-Chicken,525,,1059,3376
HDU,3638,"Go , SuSu",49,,81,458
HDU,3636,Escape from Zirong forest,38,,75,383
HDU,3637,Find a Fraction,56,,88,335
HDU,3635,Dragon Balls,1186,,2500,6691
HDU,3634,City Planning,162,,258,565
HDU,3633,Black and white,53,,81,264
HDU,3632,A Captivating Match,136,,216,458
HDU,3631, Shortest Path,735,,1410,5746
HDU,3625,Examining the Rooms,713,,1180,1916
HDU,3629,Convex,311,,671,2118
HDU,3630,Crystal mine,74,,136,703
HDU,3628,HeavenHelix,107,,193,610
HDU,3627,Giant For,288,,622,2608
HDU,3626,For,345,,529,1167
HDU,3624,Digital Calculator,57,,119,954
HDU,3621,Area K,19,,73,478
HDU,3620,Ice-Skating,64,,97,303
HDU,3622,Bomb Game,876,,2043,5659
HDU,3618,Good Plan,60,,91,261
HDU,3619,Heroes of Might and Magic,92,,138,276
HDU,3615,Defense of the Ancients,13,,16,141
HDU,3617,Failure Is a Good Thing,35,,47,202
HDU,3616,Escape From Huarong Road,57,,92,246
HDU,3614,Card Game,64,,87,189
HDU,3613,Best Reward,453,,1151,2816
HDU,3610,Support Sichuan II,62,,79,208
HDU,3612,Age of the Great Voyages,62,,91,196
HDU,3608,TT,12,,39,158
HDU,3607,Traversal,250,,438,1278
HDU,3609,Up-up,235,,557,1949
HDU,3606,The police caught the thief,2,,2,63
HDU,3605,Escape,899,,2671,11133
HDU,3604,The  N cubes puzzle,21,,26,132
HDU,3603,Coach Yehr’s punishment,87,,137,561
HDU,3600,Simple Puzzle,199,,319,1041
HDU,3601,A pungent problem,82,,158,452
HDU,3602,2012,220,,305,771
HDU,3794,Magic Coupon,283,,463,1741
HDU,3795,Diff,28,,35,156
HDU,3793,Is It Symmetric,463,,579,1401
HDU,3791,二叉搜索树,1353,,2661,5906
HDU,3792,Twin Prime Conjecture,805,,1342,3618
HDU,3789,奥运排序问题,609,,970,3695
HDU,3790,最短路径问题,3404,,8744,29493
HDU,3786,找出直系亲属,556,,769,1821
HDU,3788,ZOJ问题,900,,1439,4660
HDU,3787,A+B,1914,,3105,5478
HDU,3784,继续xxx定律,705,,1020,3387
HDU,3785,寻找大富翁,1738,,2775,7481
HDU,3783,ZOJ,1571,,2235,3362
HDU,3782,xxx定律,2468,,3586,4908
HDU,3781,Aronson,49,,63,101
HDU,3778,Soccer,43,,66,239
HDU,3779,Railroad,197,,442,1035
HDU,3777,Page Count,82,,153,490
HDU,3780,Post Office,51,,96,389
HDU,3776,Task,36,,56,184
HDU,3775,Chain Code,67,,112,231
HDU,3773,Parenthesis,25,,55,332
HDU,3772,Tunnelling the Earth,34,,43,90
HDU,3771,HST,19,,35,222
HDU,3770,Ideas,0,,0,52
HDU,3774,Ropes,63,,105,145
HDU,3768,Shopping,165,,340,982
HDU,3767,Paintball,30,,42,136
HDU,3769,Stack Machine,3,,3,49
HDU,3766,Knight's Trip,131,,159,603
HDU,3765,Celebrity Split,118,,203,418
HDU,3764,Alaska,142,,160,467
HDU,3761,Jungle Outpost,142,,339,1323
HDU,3758,Factorial Simplification,103,,207,627
HDU,3760,Ideal Path,171,,368,1952
HDU,3757,Evacuation Plan,113,,223,1182
HDU,3759,Hands of Poker,43,,70,173
HDU,3756,Dome of Circus,377,,763,1728
HDU,3755,Cactus Revolution,0,,0,60
HDU,3753,Alignment of Code,175,,352,1374
HDU,3754,Binary Operation,33,,61,239
HDU,3752,Is the one been second-killed first?,645,,856,1409
HDU,3751,HDU CakeMan,42,,103,560
HDU,3749,Financial Crisis,134,,276,877
HDU,3750,Guess Game,288,,464,807
HDU,3748,Equivalent mass,51,,75,317
HDU,3763,CD,215,,453,1025
HDU,3746,Cyclic Nacklace,1620,,4400,10269
HDU,3744,A Runing Game,313,,433,952
HDU,3743,Frosh Week ,530,,1227,3581
HDU,3740,Buzzwords,13,,22,96
HDU,3741,Ferry Loading V ,20,,29,127
HDU,3742,Driving Range ,51,,91,251
HDU,3739,Anti LIS,77,,149,593
HDU,3736,Choose The Soldiers,13,,18,144
HDU,3735,Recursive Sequence,36,,97,239
HDU,3734,How Many W,31,,51,268
HDU,3733,Decrypt,49,,64,179
HDU,3732,Ahui Writes Word,692,,1171,3255
HDU,3731,God of Number Theory,32,,62,243
HDU,3729,I'm Telling the Truth,605,,1227,2491
HDU,3727,Jewel,204,,456,1810
HDU,3737,Adaboost,4,,4,107
HDU,3725,Farm,36,,66,245
HDU,3726,Graph and Queries,287,,995,4202
HDU,3738,The Sweat Shop,51,,56,159
HDU,3724,Encoded Barcodes,329,,750,2219
HDU,3723,Delta Wave,238,,470,1425
HDU,3722,Card Game,417,,833,1942
HDU,3721,Building Roads,189,,405,999
HDU,3720,Arranging Your Team,272,,544,1690
HDU,3728,Hyperspace Travel,26,,54,640
HDU,3719,Snooker Referee,41,,44,153
HDU,3718,Similarity,434,,901,2242
HDU,3717,Rescue,131,,307,1084
HDU,3716,Jenga,70,,108,215
HDU,3715,Go Deeper,460,,1035,3191
HDU,3745,Block by Block,8,,11,59
HDU,3713,Double Maze,225,,516,1355
HDU,3714,Error Curves,727,,2346,6249
HDU,3712,Detector Placement,79,,147,529
HDU,3711,Binary Number,623,,1601,2785
HDU,3709,Balanced Number,1031,,3008,6291
HDU,3710,Battle over Cities,52,,95,335
HDU,3707,Sensor,2,,2,45
HDU,3706,Second My Problem First,357,,782,2059
HDU,3705,Maple is a good techer,11,,12,277
HDU,3704,Gem Combining,0,,0,78
HDU,3701,Country X,4,,7,104
HDU,3703,Disconnect,1,,1,54
HDU,3700,Cat,99,,136,527
HDU,3762,K-Graph Oddity,39,,112,801
HDU,3747,Download,294,,417,838
HDU,3730,Chain,191,,288,894
HDU,3708,Warrior Lady,14,,23,201
HDU,3702,The Covering Polygon,9,,14,249
HDU,3898,Indeed Quick Sort,9,,13,142
HDU,3899,JLUCPC,235,,419,1386
HDU,3897,Happy Trip,4,,5,82
HDU,3893,Drawing Pictures,188,,295,659
HDU,3896,Greatest TC,139,,249,883
HDU,3894,East and West,53,,75,294
HDU,3892,Common Roots,85,,129,306
HDU,3891,Being a Predictor,77,,179,354
HDU,3888,Hatsune Miku,5,,6,84
HDU,3889,Statistical Problems,196,,287,683
HDU,3890,Apparent Magnitude,151,,264,888
HDU,3887,Counting Offspring,516,,1045,3069
HDU,3886,Final Kichiku “Lanlanshu”,187,,458,1199
HDU,3885,Find the Difference,114,,202,471
HDU,3884,Hinanai Tenshi’s peach garden,93,,164,593
HDU,3882,Strange Galaxy,30,,31,60
HDU,3883,CS and Sugar,123,,186,451
HDU,3880,Lucky Numbers,249,,367,1202
HDU,3881,Pirates of the Caribbean,49,,83,440
HDU,3879,Base Station,527,,1172,2725
HDU,3877,Special sort,289,,439,1498
HDU,3878,X Property,1,,1,157
HDU,3876,A pupil’s problem,307,,433,1094
HDU,3874,Necklace,747,,1754,5162
HDU,3871,Cubic Maze,36,,61,311
HDU,3873,Invade the Mars,298,,715,2503
HDU,3875,Euclidean Algorithm,89,,197,635
HDU,3869,Color the Simple Cycle,64,,86,331
HDU,3870,Catch the Theves,298,,580,1768
HDU,3872,Dragon Ball,102,,161,353
HDU,3868,The Triangle ransmitter,127,,302,715
HDU,3867,Light and Shadow,96,,213,765
HDU,3865,A Hard Journey,87,,107,277
HDU,3866,Moonfang's Birthday,323,,462,1111
HDU,3860,Circuit Board,64,,121,434
HDU,3864,D_num,490,,1214,3919
HDU,3863,No Gambling,738,,1372,1867
HDU,3862,The Lost Traveler,181,,252,813
HDU,3861,The King’s Problem,615,,1148,3244
HDU,3859,Inverting Cups,201,,306,1130
HDU,3856,Palindrome,1,,2,522
HDU,3855,Chocolate Machine,81,,153,473
HDU,3854,Glorious Array,124,,218,732
HDU,3853,LOOPS,1105,,2672,6640
HDU,3847,Trash Removal,174,,373,1119
HDU,3850,Puzzling Maze,37,,53,166
HDU,3848,CC On The Tree,317,,699,1974
HDU,3846,Pyramids,58,,90,376
HDU,3849,"By Recognizing These Guys, We Find Social Networks Useful",376,,929,3640
HDU,3845,Mummy Madness,33,,78,272
HDU,3858,Counting Grids,1,,2,167
HDU,3843,Magic Sticks,31,,43,140
HDU,3844,Mining Your Own Business,192,,449,2306
HDU,3842,Machine Works,123,,263,880
HDU,3857,Who pat the head of itself?,226,,433,784
HDU,3840,Chips Challenge,16,,33,102
HDU,3841,Coffee Central,66,,184,455
HDU,3839,Ancient Messages,134,,272,909
HDU,3837,To Add or to Multiply,25,,42,194
HDU,3838,Affine Mess,27,,27,85
HDU,3851,Beat It!,140,,325,983
HDU,3836,Equivalent Sets,889,,1765,4883
HDU,3835,R(N),837,,1510,2919
HDU,3834,Where am I,97,,206,1114
HDU,3833,YY's new problem,764,,1652,5931
HDU,3831,DICS,170,,306,734
HDU,3830,Checkers,219,,470,1582
HDU,3829,Cat VS Dog,743,,1463,4047
HDU,3828,A + B problem,115,,200,882
HDU,3826,Squarefree number,420,,850,3344
HDU,3824,Saving the Princess,62,,106,435
HDU,3825,Splendid Moment Collector,45,,74,242
HDU,3827,The Killers of Two Kingdoms,47,,82,252
HDU,3823,Prime Friend,316,,692,3386
HDU,3822,Moving the Mouse,1,,1,73
HDU,3821,Graceful Matrix,74,,128,375
HDU,3820,Golden Eggs,225,,364,610
HDU,3819,A and B Problem,202,,296,892
HDU,3818,A + B Problem,149,,245,658
HDU,3817,Triangle,721,,916,1450
HDU,3816,To Be NUMBER ONE,206,,304,564
HDU,3815,Stones,43,,80,236
HDU,3813,Seeing the Stars,0,,0,44
HDU,3814,Signal Coverage,13,,17,182
HDU,3812,Sea Sky,99,,170,982
HDU,3811,Permutation,153,,218,458
HDU,3809,Decrypt coordinate,239,,395,908
HDU,3810,Magina,118,,273,812
HDU,3808,Celebration of Stefanie's Wedding,202,,285,624
HDU,3807,How many people have ipad II,88,,124,304
HDU,3806,Configuration files,18,,21,92
HDU,3805,Triangle Conjecture,86,,96,183
HDU,3804,Query on a tree,173,,307,1253
HDU,3802,"Ipad,IPhone",131,,171,410
HDU,3801,How Many HouGong,11,,11,92
HDU,3803,gxx's Problem,66,,92,362
HDU,3800,Centeur,5,,6,56
HDU,3895,Find the Circle,39,,48,179
HDU,3852,Even For Ever,3,,4,127
HDU,3832,Earth Hour,466,,804,2014
HDU,3997,Super macros,6,,6,105
HDU,3999,The order of  a Tree,581,,1178,2206
HDU,3998,Sequence,430,,854,2353
HDU,3996,Gold Mine,322,,668,2941
HDU,3994,Mission Impossible,92,,127,288
HDU,3995,Perfect Faceless Void,99,,144,329
HDU,3993,Horse Racing,133,,194,689
HDU,3991,Harry Potter and the Present II,212,,463,1867
HDU,3990,Harry Potter and the Present,14,,21,188
HDU,3992,Crazy Typewriter,94,,154,516
HDU,3989,Harry Potter and the Polyjuice Potion,79,,159,649
HDU,3986,Harry Potter and the Final Battle,469,,1070,3700
HDU,3988,Harry Potter and the Hide Story,294,,783,3047
HDU,3987,Harry Potter and the Forbidden Forest,343,,733,2147
HDU,3984,Harry Potter and the Cyber Stone,7,,10,66
HDU,3983,Harry Potter and the Binary Kingdom,33,,55,354
HDU,3985,Harry Potter and the D.A.,33,,97,318
HDU,3982,Harry Potter and J.K.Rowling,126,,322,955
HDU,3979,Monster,295,,578,2012
HDU,3980,Paint Chain,393,,735,2015
HDU,3981,Sacred Warrior,36,,69,163
HDU,3978,Evil teacher's Final Problem,75,,120,256
HDU,3977,Evil teacher,159,,280,588
HDU,3976,Electric resistance,196,,414,770
HDU,3975,Easy Fruit Ninja,117,,178,647
HDU,3973,AC's String,205,,532,2615
HDU,3974,Assign the task,481,,1489,3596
HDU,3971,Play With Sequence,103,,279,538
HDU,3972,1 M possible,186,,354,1547
HDU,3969,Crazy Basketball Fan,49,,58,144
HDU,3968,Angry Birds Again,120,,217,643
HDU,3970,Harmonious Set,58,,80,205
HDU,3966,Aragorn's Story,1131,,3466,12989
HDU,3967,Zero's Number,134,,238,554
HDU,3965,Random Function,25,,49,272
HDU,3961,Crisis,44,,94,320
HDU,3962,Microgene,124,,215,367
HDU,3963,Sisters,19,,30,148
HDU,3964,Find The Simple Circle,170,,267,529
HDU,3958,Tower Defence,38,,55,215
HDU,3959,Board Game Dice,325,,446,960
HDU,3956,SanguoSHA,8,,10,51
HDU,3957,Street Fighter,227,,524,1345
HDU,3953,I'll play a trick on you,584,,813,1592
HDU,3952,Fruit Ninja,316,,463,968
HDU,3955,March,91,,163,698
HDU,3954,Level up,458,,1261,4497
HDU,3950,Parking Log,86,,139,473
HDU,3951,Coin Game,719,,1201,2177
HDU,3949,XOR,543,,1060,3079
HDU,3948,The Number of Palindromes,305,,912,2644
HDU,3947,River Problem,160,,256,666
HDU,3946,Philosophy Girl’s Trail,191,,273,861
HDU,3945,The irRegularGame of Life,43,,74,226
HDU,3942,Everyone Has His Wing Broken,19,,41,254
HDU,3943,K-th Nya Number,408,,1010,3119
HDU,3944,DP?  ,506,,1112,3493
HDU,3941,Bear-Baby,63,,100,313
HDU,3939,Sticks and Right Triangle,131,,296,745
HDU,3940,The Angry Birds,267,,494,952
HDU,3938,Portal,508,,869,1769
HDU,3936,FIB Query,246,,417,939
HDU,3937,商品检索,97,,182,716
HDU,3935,Dark Room,218,,416,1201
HDU,3932,Groundhog Build Home,480,,1310,3282
HDU,3934,Summer holiday,354,,703,1948
HDU,3933,Dark Parth,264,,383,719
HDU,3931,Cross the Fire,138,,212,472
HDU,3930,Broot,114,,301,1089
HDU,3929,Big Coefficients,159,,312,757
HDU,3928,Catch the Thief,89,,130,410
HDU,3927,Math Geek,330,,515,994
HDU,3925,Substring,211,,352,1229
HDU,3926,Hand in Hand,512,,824,2406
HDU,3923,Invoker,424,,840,1856
HDU,3921,Clear All of Them II,82,,142,325
HDU,3924,Extend-Tree,103,,211,846
HDU,3922,Enchantress,4,,4,168
HDU,3920,Clear All of Them I,359,,704,2040
HDU,3919,Little Sheep,39,,72,243
HDU,3918,Beiju,106,,204,761
HDU,3917,Road constructions,339,,614,1842
HDU,3915,Game,255,,425,1002
HDU,3916,Sequence Decomposition,214,,333,642
HDU,3914,Super Mario,14,,23,143
HDU,3912,Turn Right,284,,480,1381
HDU,3913,SUFFIX,98,,131,303
HDU,3911,Black And White,654,,1579,5360
HDU,3909,Sudoku,147,,285,676
HDU,3905,Sleeping,411,,812,2163
HDU,3908,Triple,477,,728,1737
HDU,3906,Girls’ Party,8,,14,58
HDU,3910,Liang Guo Sha,415,,584,786
HDU,3907,Replica Placement,87,,111,311
HDU,3904,Hurry Up,19,,28,215
HDU,3902,Swordsman,276,,525,1383
HDU,3903,Trigonometric Function,241,,345,816
HDU,3900,Unblock Me,99,,216,409
HDU,3901,Wildcard,222,,416,2257
HDU,4099,Revenge of Fibonacci,369,,838,3318
HDU,4097,Triangles and Quadrangle,140,,281,1316
HDU,4096,Universal Question Answering System,144,,313,1782
HDU,4095,Very Boring Homework,62,,90,273
HDU,4092,Yummy Triangular Pizza,72,,92,182
HDU,4094,Winmine.exe,0,,0,67
HDU,4093,Xavier is Learning to Count,54,,89,496
HDU,4091,Zombie’s Treasure Chest,553,,1368,6490
HDU,4090,GemAnd Prince,203,,484,1345
HDU,4089,Activation,576,,1389,4147
HDU,4087,ALetter to Programmers,160,,373,1173
HDU,4088,Healing,0,,0,89
HDU,4084,The Voyages of Zheng He,1,,1,38
HDU,4085,Peach Blossom Spring,399,,1094,2816
HDU,4086,Harry Potter and the holy banquet,3,,4,70
HDU,4098,Share the Cakes,4,,4,272
HDU,4078,Routing,0,,0,62
HDU,4080,Stammering Aliens,238,,522,1569
HDU,4079,Happy Telephones,161,,285,430
HDU,4081,Qin Shi Huang's National Road System,1036,,3079,8687
HDU,4077,Slalom,64,,123,357
HDU,4076,Haunted Graveyard,97,,159,578
HDU,4075,Genetics,0,,0,85
HDU,4074,Darts,49,,70,183
HDU,4073,Lights,27,,35,101
HDU,4072,Working at the Restaurant,66,,102,316
HDU,4071,Trick or Treat,92,,172,667
HDU,4070,Phage War,443,,729,1310
HDU,4069,Squiggly Sudoku,326,,817,1961
HDU,4068,SanguoSHA,382,,712,1314
HDU,4065,Catan,43,,88,202
HDU,4067,Random Maze,300,,633,1574
HDU,4064,Carcassonne,204,,406,1008
HDU,4066,Random Sequence,224,,368,557
HDU,4063,Aircraft,170,,363,1357
HDU,4062,Abalone,38,,55,197
HDU,4061,A Card Game,402,,587,804
HDU,4060,Chess Board,56,,86,380
HDU,4059,The Boss on Mars,433,,926,2879
HDU,4058,Advanture of Xiaoxingxing,19,,49,348
HDU,4057,Rescue the Rabbit,313,,653,2233
HDU,4056,Draw a Mess,160,,294,1170
HDU,4055,Number String,489,,1044,2149
HDU,4054,Hexadecimal View,647,,1137,2841
HDU,4052,Adding New Machine,192,,378,1620
HDU,4053,The Last Puzzle,66,,109,1011
HDU,4049,Tourism Planning,293,,597,1343
HDU,4051,Compress the String,42,,85,427
HDU,4050,wolf5x,194,,343,526
HDU,4048,Zhuge Liang's Stone Sentinel Maze,71,,139,473
HDU,4045,Machine scheduling,319,,641,1700
HDU,4047,Raining,18,,29,115
HDU,4044,GeoDefense,283,,621,1430
HDU,4043,FXTZ II,203,,358,703
HDU,4042,Fireworks,40,,74,379
HDU,4040,Astrolabe,9,,12,114
HDU,4041,Eliminate Witches!,345,,642,1684
HDU,4039,The Social Network,507,,929,3142
HDU,4038,Stone,376,,705,2770
HDU,4036,Rolling Hongshu,381,,644,2093
HDU,4037,Development Value,91,,171,742
HDU,4035,Maze,588,,1185,2788
HDU,4034,Graph,745,,1265,2476
HDU,4033,Regular Polygon,568,,1188,3946
HDU,4031,Attack,425,,867,2642
HDU,4032,Fight the Landlord,28,,37,191
HDU,4029,Distinct Sub-matrix,157,,320,1013
HDU,4030,Tank,82,,134,580
HDU,4046,Panda,598,,1180,3728
HDU,4028,The time of a day,357,,615,1343
HDU,4026,Unlock the Cell Phone,201,,414,828
HDU,4027,Can you answer these queries?,1472,,4474,18940
HDU,4023,Game,261,,416,1190
HDU,4022,Bombing,694,,1631,4361
HDU,4024,Dwarven Sniper’s hunting,226,,424,843
HDU,4025,Equation of XOR,162,,285,954
HDU,4021,24 Puzzle,333,,538,1719
HDU,4019,Batch System,9,,12,92
HDU,4016,Magic Bitwise And Operation,282,,665,1637
HDU,4017,Shortest Path on a Cylinder,1,,6,336
HDU,4014,Jimmy’s travel plan,45,,109,545
HDU,4020,Ads Proposal,392,,785,2375
HDU,4018,Parsing URL,702,,1119,2309
HDU,4015,Mario and Mushrooms,390,,606,806
HDU,4012,Paint on a Wall,222,,446,1107
HDU,4013,Distinct Subtrees,148,,263,520
HDU,4011,Working in Beijing,484,,824,1905
HDU,4010,Query on The Trees,559,,2475,6164
HDU,4007,Dave,721,,1392,4103
HDU,4009,Transfer water,685,,1939,5349
HDU,4008,Parent and son,335,,618,2500
HDU,4006,The kth great number,2081,,4830,12334
HDU,4003,Find Metal Mineral,810,,1736,3713
HDU,4004,The Frog's Games,1505,,3682,7817
HDU,4005,The war,318,,669,2801
HDU,4002,Find the maximum,603,,936,2230
HDU,4000,Fruit Ninja,450,,993,2538
HDU,4001,To Miss Our Children Time,706,,1331,4757
HDU,4083,Three Kingdom Chess,38,,57,351
HDU,4082,Hou Yi's secret,428,,1175,5111
HDU,4199,Find the Treasure,15,,23,110
HDU,4198,Quick out of the Harbour,377,,795,1896
HDU,4197,Popping Balloons,99,,195,494
HDU,4196,Remoteland,250,,528,1286
HDU,4195,Regular Convex Polygon,173,,395,1238
HDU,4194,Peer Review,125,,228,596
HDU,4192,Guess the Numbers,186,,347,897
HDU,4190,Distributing Ballot Boxes,423,,942,1819
HDU,4193,Non-negative Partial Sums,419,,1012,2946
HDU,4191,"Game, Set and Match",63,,84,160
HDU,4188,Coin Collecting,5,,5,38
HDU,4186,Numbers Game,26,,69,338
HDU,4187,Alphabet Soup,64,,133,507
HDU,4184,Detour Buster,0,,0,78
HDU,4183,Pahom on Water,269,,549,1178
HDU,4182,Help-or-else,38,,53,125
HDU,4179,Difficult Routes,124,,260,1239
HDU,4175,Class Schedule,116,,222,381
HDU,4176,Class Statistics,172,,241,356
HDU,4174,Numbersrebmun,126,,188,392
HDU,4189,Cybercrime Donut Investigation,90,,147,603
HDU,4172,Octagons,32,,82,227
HDU,4171,Paper Route,121,,229,730
HDU,4169,Wealthy Family,161,,376,983
HDU,4185,Oil Skimming,429,,1217,2929
HDU,4170,Supply Mission,91,,150,486
HDU,4168,Citizenship Application,35,,49,354
HDU,4166,Robot Navigation,142,,305,1240
HDU,4167,User Names,191,,358,990
HDU,4177,Avoiding a disaster,125,,187,372
HDU,4178,Roll-call in Woop Woop High,150,,209,303
HDU,4165,Pills,549,,1105,1581
HDU,4164,Contour Tracing,62,,71,162
HDU,4163,Stock Prices,289,,488,1164
HDU,4162,Shape Number,369,,743,1503
HDU,4161,Iterated Difference,429,,737,1154
HDU,4159,Indomie,191,,253,556
HDU,4160,Dolls,511,,833,1700
HDU,4158,GO,175,,274,503
HDU,4157,Slalom,34,,55,329
HDU,4155,The Game of 31,237,,410,858
HDU,4154,Alaska,292,,406,960
HDU,4153,Grey Area,229,,325,534
HDU,4151,The Special Number,405,,759,2523
HDU,4156,Egypt,655,,805,1127
HDU,4152,ZZY’s Dilemma,220,,348,764
HDU,4150,Powerful Incantation,486,,882,1917
HDU,4147,KFC -Z+W,610,,1060,2104
HDU,4148,Length of S(n),533,,819,1378
HDU,4146,Flip Game,392,,699,2069
HDU,4149,Magic Potion,182,,278,473
HDU,4145,Cover The Enemy,274,,438,1651
HDU,4144,Bacon's Cipher,607,,981,1768
HDU,4142,Triangle,243,,266,451
HDU,4141,Crank,73,,108,271
HDU,4143,A Simple Problem,823,,1478,5639
HDU,4139,Big Division,112,,220,552
HDU,4140,Calculator,74,,127,297
HDU,4137,Manhattan Sort,128,,156,268
HDU,4138,Cipher,36,,53,99
HDU,4136,Wimbledon,28,,40,112
HDU,4135,Co-prime,970,,2273,5684
HDU,4134,Sequence Folding,126,,150,251
HDU,4133,StrangeStandard,129,,182,339
HDU,4132,How Far Can Drive At Most,65,,76,209
HDU,4131,Fraction Tree,54,,84,171
HDU,4130,Shadow,16,,30,144
HDU,4128,Running relay,134,,404,1708
HDU,4129,Porcelain Exhibitions,34,,71,286
HDU,4127,Flood-it!,208,,526,2075
HDU,4126,Genghis Khan the Conqueror,371,,876,2857
HDU,4125,Moles,227,,732,3675
HDU,4124,My World Cup,17,,25,85
HDU,4121,Xiangqi,591,,1528,6371
HDU,4122,Alice's mooncake shop,407,,1126,4307
HDU,4123,Bob’s Race,380,,1198,3730
HDU,4120,Ji-Tu Problem,63,,113,683
HDU,4118,Holiday's Accommodation,423,,998,3108
HDU,4117,GRE Words,156,,436,4508
HDU,4119,Isabella's Message,324,,766,2590
HDU,4116,Fruit Ninja,92,,188,996
HDU,4114,Disney's FastPass,272,,694,2480
HDU,4113,Construct the Great Wall,38,,81,181
HDU,4115,Eliminate the Conflict,462,,1064,2434
HDU,4112,Break the Chocolate,713,,1666,5064
HDU,4111,Alice and Bob,383,,821,2191
HDU,4110,Jumping Robot,5,,6,152
HDU,4108,Harmony,18,,31,131
